UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Target,Failure Type,temperature_gap,power_proxy,wear_per_torque
4635,L51814,L,303.0,311.2,1755,30.4,205,0,No Failure,8.199999999999989,53352.0,6.74342105263158
4636,M19495,M,303.0,311.2,1614,35.7,207,0,No Failure,8.199999999999989,57619.8,5.798319327731092
4637,L51816,L,303.0,311.3,1466,43.0,210,0,No Failure,8.300000000000011,63038.0,4.883720930232558
4638,M19497,M,303.1,311.3,1847,24.7,212,0,No Failure,8.199999999999989,45620.9,8.582995951417004
4639,L51818,L,303.1,311.3,1474,34.8,215,0,No Failure,8.199999999999989,51295.2,6.178160919540231
4640,L51819,L,303.1,311.3,1657,31.8,217,0,No Failure,8.199999999999989,52692.6,6.823899371069182
4641,L51820,L,303.1,311.2,1435,40.1,219,0,No Failure,8.099999999999966,57543.5,5.461346633416459
4642,H34055,H,303.1,311.3,1494,42.7,221,0,No Failure,8.199999999999989,63793.8,5.1756440281030445
4643,L51822,L,303.2,311.4,1238,54.6,226,1,Heat Dissipation Failure,8.199999999999989,67594.8,4.139194139194139
4644,L51823,L,303.2,311.4,1324,54.2,228,1,Heat Dissipation Failure,8.199999999999989,71760.8,4.206642066420664
4645,L51824,L,303.2,311.4,1514,41.2,230,0,No Failure,8.199999999999989,62376.8,5.58252427184466
4646,L51825,L,303.3,311.4,1732,25.6,232,0,No Failure,8.099999999999966,44339.200000000004,9.0625
4647,L51826,L,303.3,311.4,1497,46.0,234,1,Tool Wear Failure,8.099999999999966,68862.0,5.086956521739131
4648,L51827,L,303.3,311.4,1958,21.5,0,0,No Failure,8.099999999999966,42097.0,0.0
4649,L51828,L,303.3,311.4,1630,32.5,2,0,No Failure,8.099999999999966,52975.0,0.06153846153846154
4650,M19509,M,303.3,311.4,1395,59.1,4,0,No Failure,8.099999999999966,82444.5,0.0676818950930626
4651,L51830,L,303.3,311.4,1658,30.5,7,0,No Failure,8.099999999999966,50569.0,0.22950819672131148
4652,L51831,L,303.2,311.4,1349,51.1,9,1,Heat Dissipation Failure,8.199999999999989,68933.90000000001,0.1761252446183953
4653,L51832,L,303.1,311.2,1452,52.9,11,0,No Failure,8.099999999999966,76810.8,0.20793950850661627
4654,M19513,M,303.1,311.1,1594,35.5,13,0,No Failure,8.0,56587.0,0.36619718309859156
4655,M19514,M,303.1,311.0,1510,47.6,16,0,No Failure,7.899999999999977,71876.0,0.3361344537815126
4656,L51835,L,303.1,311.1,1854,22.6,19,0,No Failure,8.0,41900.4,0.8407079646017699
4657,L51836,L,303.1,311.2,1626,32.3,21,0,No Failure,8.099999999999966,52519.799999999996,0.65015479876161
4658,L51837,L,303.1,311.2,1628,35.2,23,0,No Failure,8.099999999999966,57305.600000000006,0.6534090909090908
4659,L51838,L,303.1,311.2,1679,34.8,25,0,No Failure,8.099999999999966,58429.2,0.7183908045977012
4660,M19519,M,303.1,311.2,1489,44.5,27,0,No Failure,8.099999999999966,66260.5,0.6067415730337079
4661,L51840,L,303.2,311.2,1439,43.9,30,0,No Failure,8.0,63172.1,0.683371298405467
4662,L51841,L,303.3,311.3,1350,48.1,32,1,Heat Dissipation Failure,8.0,64935.0,0.6652806652806652
4663,H34076,H,303.3,311.2,1607,31.7,34,0,No Failure,7.899999999999977,50941.9,1.0725552050473186
4664,L51843,L,303.3,311.3,1389,53.9,39,0,No Failure,8.0,74867.09999999999,0.7235621521335808
4665,M19524,M,303.3,311.3,1566,46.1,41,0,No Failure,8.0,72192.6,0.8893709327548807
4666,M19525,M,303.4,311.4,1307,54.0,44,1,Heat Dissipation Failure,8.0,70578.0,0.8148148148148148
4667,M19526,M,303.3,311.5,1569,36.6,47,0,No Failure,8.199999999999989,57425.4,1.2841530054644807
4668,H34081,H,303.3,311.4,1651,30.6,50,0,No Failure,8.099999999999966,50520.600000000006,1.6339869281045751
4669,H34082,H,303.3,311.4,1692,27.9,55,0,No Failure,8.099999999999966,47206.799999999996,1.9713261648745521
4670,M19529,M,303.3,311.5,1373,47.3,60,1,Heat Dissipation Failure,8.199999999999989,64942.899999999994,1.2684989429175477
4671,L51850,L,303.2,311.4,1610,35.5,63,0,No Failure,8.199999999999989,57155.0,1.7746478873239437
4672,L51851,L,303.3,311.4,1511,43.4,65,0,No Failure,8.099999999999966,65577.4,1.4976958525345623
4673,L51852,L,303.3,311.5,1412,55.6,67,0,No Failure,8.199999999999989,78507.2,1.2050359712230216
4674,L51853,L,303.4,311.5,1501,36.2,69,0,No Failure,8.100000000000023,54336.200000000004,1.9060773480662982
4675,L51854,L,303.4,311.5,1414,44.8,71,0,No Failure,8.100000000000023,63347.2,1.5848214285714286
4676,H34089,H,303.5,311.5,1629,33.5,73,0,No Failure,8.0,54571.5,2.1791044776119404
4677,L51856,L,303.4,311.5,1879,21.3,78,0,No Failure,8.100000000000023,40022.700000000004,3.6619718309859155
4678,H34091,H,303.5,311.6,1466,47.0,80,0,No Failure,8.100000000000023,68902.0,1.702127659574468
4679,H34092,H,303.6,311.7,1476,40.1,85,0,No Failure,8.099999999999966,59187.6,2.119700748129676
4680,L51859,L,303.6,311.8,1695,30.7,90,0,No Failure,8.199999999999989,52036.5,2.9315960912052117
4681,L51860,L,303.6,311.7,1491,39.8,92,0,No Failure,8.099999999999966,59341.799999999996,2.311557788944724
4682,M19541,M,303.6,311.8,1659,34.7,94,0,No Failure,8.199999999999989,57567.3,2.7089337175792503
4683,L51862,L,303.6,311.8,1567,31.7,97,0,No Failure,8.199999999999989,49673.9,3.0599369085173502
4684,L51863,L,303.6,311.8,1736,32.9,99,0,No Failure,8.199999999999989,57114.399999999994,3.009118541033435
4685,M19544,M,303.6,311.8,1421,44.8,101,1,No Failure,8.199999999999989,63660.799999999996,2.254464285714286
4686,M19545,M,303.6,311.8,1627,30.8,104,0,No Failure,8.199999999999989,50111.6,3.3766233766233764
4687,M19546,M,303.5,311.6,1562,34.2,107,0,No Failure,8.100000000000023,53420.4,3.1286549707602336
4688,L51867,L,303.5,311.6,2183,17.0,110,0,No Failure,8.100000000000023,37111.0,6.470588235294118
4689,L51868,L,303.5,311.6,1577,38.1,112,0,No Failure,8.100000000000023,60083.700000000004,2.9396325459317585
4690,M19549,M,303.4,311.5,1560,36.4,114,0,No Failure,8.100000000000023,56784.0,3.131868131868132
4691,M19550,M,303.4,311.5,1483,43.0,117,0,No Failure,8.100000000000023,63769.0,2.7209302325581395
4692,L51871,L,303.5,311.5,1535,33.3,120,0,No Failure,8.0,51115.49999999999,3.603603603603604
4693,M19552,M,303.4,311.4,1606,29.6,122,0,No Failure,8.0,47537.600000000006,4.121621621621621
4694,M19553,M,303.4,311.5,1817,24.7,125,0,No Failure,8.100000000000023,44879.9,5.060728744939271
4695,L51874,L,303.4,311.5,1424,50.8,128,0,No Failure,8.100000000000023,72339.2,2.5196850393700787
4696,L51875,L,303.3,311.6,1514,34.7,130,0,No Failure,8.300000000000011,52535.8,3.7463976945244952
4697,L51876,L,303.4,311.6,1449,41.7,132,0,No Failure,8.200000000000045,60423.3,3.1654676258992804
4698,M19557,M,303.5,311.6,1573,34.0,134,0,No Failure,8.100000000000023,53482.0,3.9411764705882355
4699,L51878,L,303.4,311.6,1564,41.9,137,0,No Failure,8.200000000000045,65531.6,3.2696897374701672
4700,L51879,L,303.5,311.6,1428,46.2,139,0,No Failure,8.100000000000023,65973.6,3.0086580086580086
4701,L51880,L,303.5,311.7,1620,31.0,141,0,No Failure,8.199999999999989,50220.0,4.548387096774194
4702,H34115,H,303.5,311.7,1584,32.7,143,0,No Failure,8.199999999999989,51796.8,4.37308868501529
4703,L51882,L,303.6,311.8,1222,66.8,148,1,Heat Dissipation Failure,8.199999999999989,81629.59999999999,2.215568862275449
4704,M19563,M,303.6,311.8,1432,42.5,150,0,No Failure,8.199999999999989,60860.0,3.5294117647058822
4705,L51884,L,303.7,311.9,1561,33.3,153,0,No Failure,8.199999999999989,51981.299999999996,4.594594594594595
4706,L51885,L,303.6,311.8,1614,33.2,155,0,No Failure,8.199999999999989,53584.8,4.66867469879518
4707,L51886,L,303.5,311.7,1959,22.3,157,0,No Failure,8.199999999999989,43685.700000000004,7.040358744394618
4708,L51887,L,303.5,311.8,1944,23.5,159,0,No Failure,8.300000000000011,45684.0,6.76595744680851
4709,L51888,L,303.4,311.7,1793,25.8,161,0,No Failure,8.300000000000011,46259.4,6.240310077519379
4710,M19569,M,303.4,311.6,1446,50.0,163,0,No Failure,8.200000000000045,72300.0,3.26
4711,L51890,L,303.4,311.7,1673,32.2,166,0,No Failure,8.300000000000011,53870.600000000006,5.155279503105589
4712,M19571,M,303.4,311.7,1515,44.2,168,0,No Failure,8.300000000000011,66963.0,3.8009049773755654
4713,L51892,L,303.4,311.8,1564,35.9,171,0,No Failure,8.400000000000034,56147.6,4.763231197771588
4714,L51893,L,303.5,311.8,1451,45.2,173,0,No Failure,8.300000000000011,65585.2,3.827433628318584
4715,H34128,H,303.4,311.8,1693,28.3,175,0,No Failure,8.400000000000034,47911.9,6.183745583038869
4716,L51895,L,303.4,311.7,1476,42.3,180,0,No Failure,8.300000000000011,62434.799999999996,4.25531914893617
4717,L51896,L,303.4,311.6,1712,30.1,182,0,No Failure,8.200000000000045,51531.200000000004,6.046511627906977
4718,M19577,M,303.4,311.6,1425,45.4,184,0,No Failure,8.200000000000045,64695.0,4.052863436123348
4719,L51898,L,303.3,311.6,1337,56.8,187,1,Heat Dissipation Failure,8.300000000000011,75941.59999999999,3.2922535211267605
4720,M19579,M,303.4,311.7,1690,34.9,189,0,No Failure,8.300000000000011,58981.0,5.415472779369628
4721,M19580,M,303.4,311.7,1353,44.1,192,1,Heat Dissipation Failure,8.300000000000011,59667.3,4.353741496598639
4722,L51901,L,303.5,311.8,1927,21.9,195,0,No Failure,8.300000000000011,42201.299999999996,8.904109589041097
4723,M19582,M,303.4,311.8,1391,42.7,197,0,No Failure,8.400000000000034,59395.700000000004,4.6135831381733015
4724,L51903,L,303.4,311.8,1366,50.9,200,1,Heat Dissipation Failure,8.400000000000034,69529.4,3.9292730844793713
4725,L51904,L,303.4,311.9,1771,31.6,202,0,No Failure,8.5,55963.600000000006,6.392405063291139
4726,M19585,M,303.4,311.8,1515,42.6,204,0,No Failure,8.400000000000034,64539.0,4.788732394366197
4727,M19586,M,303.4,311.8,2133,18.3,207,0,No Failure,8.400000000000034,39033.9,11.311475409836065
4728,M19587,M,303.4,311.8,1341,47.0,210,1,Heat Dissipation Failure,8.400000000000034,63027.0,4.468085106382978
4729,L51908,L,303.4,311.7,1406,47.1,213,0,No Failure,8.300000000000011,66222.6,4.522292993630573
4730,L51909,L,303.4,311.8,1306,61.0,215,1,Heat Dissipation Failure,8.400000000000034,79666.0,3.5245901639344264
4731,L51910,L,303.3,311.7,1508,35.5,217,0,No Failure,8.399999999999977,53534.0,6.112676056338028
4732,L51911,L,303.3,311.6,1301,45.1,219,1,Heat Dissipation Failure,8.300000000000011,58675.1,4.855875831485587
4733,L51912,L,303.3,311.7,1539,38.5,221,0,No Failure,8.399999999999977,59251.5,5.740259740259741
4734,L51913,L,303.3,311.6,1484,44.6,223,0,No Failure,8.300000000000011,66186.40000000001,5.0
4735,L51914,L,303.2,311.5,1507,39.2,225,0,No Failure,8.300000000000011,59074.4,5.739795918367347
4736,L51915,L,303.2,311.5,1544,42.5,227,0,No Failure,8.300000000000011,65620.0,5.341176470588235
4737,L51916,L,303.2,311.5,1513,37.9,0,0,No Failure,8.300000000000011,57342.7,0.0
4738,M19597,M,303.2,311.5,1336,58.2,2,1,Heat Dissipation Failure,8.300000000000011,77755.2,0.034364261168384876
4739,M19598,M,303.2,311.4,2102,19.0,5,0,No Failure,8.199999999999989,39938.0,0.2631578947368421
4740,L51919,L,303.2,311.4,1351,53.8,8,1,Heat Dissipation Failure,8.199999999999989,72683.8,0.14869888475836432
4741,L51920,L,303.3,311.5,1601,35.2,10,0,No Failure,8.199999999999989,56355.200000000004,0.28409090909090906
4742,L51921,L,303.2,311.3,1393,52.9,12,0,No Failure,8.100000000000023,73689.7,0.22684310018903592
4743,L51922,L,303.3,311.3,1592,33.7,14,0,No Failure,8.0,53650.4,0.4154302670623145
4744,L51923,L,303.3,311.3,1409,51.8,16,0,No Failure,8.0,72986.2,0.3088803088803089
4745,L51924,L,303.3,311.3,1393,47.4,18,0,No Failure,8.0,66028.2,0.379746835443038
4746,H34159,H,303.2,311.2,1475,43.1,20,0,No Failure,8.0,63572.5,0.46403712296983757
4747,L51926,L,303.2,311.2,1427,45.6,25,0,No Failure,8.0,65071.200000000004,0.5482456140350876
4748,L51927,L,303.3,311.2,1763,27.3,27,0,No Failure,7.899999999999977,48129.9,0.9890109890109889
4749,L51928,L,303.2,311.2,1363,46.7,29,1,Heat Dissipation Failure,8.0,63652.100000000006,0.620985010706638
4750,L51929,L,303.2,311.2,1404,50.9,31,0,No Failure,8.0,71463.59999999999,0.6090373280943026
4751,M19610,M,303.2,311.2,1688,31.9,33,0,No Failure,8.0,53847.2,1.0344827586206897
4752,L51931,L,303.3,311.4,1510,37.3,36,0,No Failure,8.099999999999966,56322.99999999999,0.96514745308311
4753,H34166,H,303.3,311.3,1502,39.5,38,0,No Failure,8.0,59329.0,0.9620253164556962
4754,H34167,H,303.2,311.4,1607,36.6,43,0,No Failure,8.199999999999989,58816.200000000004,1.174863387978142
4755,M19614,M,303.3,311.5,1384,54.8,48,0,No Failure,8.199999999999989,75843.2,0.8759124087591241
4756,L51935,L,303.4,311.7,1295,51.3,51,1,Heat Dissipation Failure,8.300000000000011,66433.5,0.9941520467836258
4757,H34170,H,303.4,311.7,1991,19.0,53,0,No Failure,8.300000000000011,37829.0,2.789473684210526
4758,L51937,L,303.4,311.6,1497,42.8,58,0,No Failure,8.200000000000045,64071.6,1.355140186915888
4759,L51938,L,303.5,311.6,1465,48.7,60,0,No Failure,8.100000000000023,71345.5,1.2320328542094454
4760,L51939,L,303.5,311.6,1361,46.5,62,1,Heat Dissipation Failure,8.100000000000023,63286.5,1.3333333333333333
4761,L51940,L,303.6,311.7,1546,38.5,64,0,No Failure,8.099999999999966,59521.0,1.6623376623376624
4762,H34175,H,303.7,311.9,1332,52.7,66,1,Heat Dissipation Failure,8.199999999999989,70196.40000000001,1.2523719165085387
4763,M19622,M,303.7,312.0,2663,11.4,71,1,Power Failure,8.300000000000011,30358.2,6.228070175438596
4764,L51943,L,303.7,312.1,1443,45.9,74,0,No Failure,8.400000000000034,66233.7,1.6122004357298476
4765,M19624,M,303.7,312.0,1402,48.6,76,0,No Failure,8.300000000000011,68137.2,1.5637860082304527
4766,L51945,L,303.7,312.0,1892,22.5,79,0,No Failure,8.300000000000011,42570.0,3.511111111111111
4767,M19626,M,303.6,312.0,1645,35.7,81,0,No Failure,8.399999999999977,58726.50000000001,2.26890756302521
4768,L51947,L,303.6,311.9,1473,50.1,84,0,No Failure,8.299999999999955,73797.3,1.6766467065868262
4769,L51948,L,303.6,312.0,1309,52.9,86,1,Heat Dissipation Failure,8.399999999999977,69246.09999999999,1.6257088846880907
4770,H34183,H,303.6,311.9,1544,37.1,88,0,No Failure,8.299999999999955,57282.4,2.371967654986523
4771,L51950,L,303.5,311.9,1344,49.3,93,1,Heat Dissipation Failure,8.399999999999977,66259.2,1.8864097363083165
4772,M19631,M,303.6,311.9,1617,36.0,95,0,No Failure,8.299999999999955,58212.0,2.638888888888889
4773,M19632,M,303.6,312.0,1435,37.9,98,0,No Failure,8.399999999999977,54386.5,2.5857519788918206
4774,L51953,L,303.6,312.0,1391,50.3,101,0,No Failure,8.399999999999977,69967.3,2.0079522862823063
4775,L51954,L,303.6,312.0,1827,23.3,103,0,No Failure,8.399999999999977,42569.1,4.420600858369099
4776,L51955,L,303.5,312.0,1761,25.8,105,0,No Failure,8.5,45433.8,4.069767441860465
4777,L51956,L,303.5,312.1,1522,36.4,107,0,No Failure,8.600000000000023,55400.799999999996,2.9395604395604398
4778,M19637,M,303.5,312.2,1818,23.6,109,0,No Failure,8.699999999999989,42904.8,4.61864406779661
4779,H34192,H,303.6,312.2,1371,54.6,112,1,Heat Dissipation Failure,8.599999999999966,74856.6,2.051282051282051
4780,L51959,L,303.7,312.3,1511,38.9,117,0,No Failure,8.600000000000023,58777.9,3.007712082262211
4781,L51960,L,303.7,312.4,1404,46.6,119,0,No Failure,8.699999999999989,65426.4,2.5536480686695278
4782,L51961,L,303.7,312.3,1384,45.9,121,0,No Failure,8.600000000000023,63525.6,2.636165577342048
4783,L51962,L,303.8,312.5,1368,52.6,123,0,No Failure,8.699999999999989,71956.8,2.338403041825095
4784,L51963,L,303.7,312.5,1641,36.0,125,0,No Failure,8.800000000000011,59076.0,3.4722222222222223
4785,L51964,L,303.9,312.6,1642,32.3,127,0,No Failure,8.700000000000045,53036.6,3.9318885448916414
4786,H34199,H,303.9,312.7,1401,50.0,129,0,No Failure,8.800000000000011,70050.0,2.58
4787,L51966,L,303.8,312.6,1577,41.3,134,0,No Failure,8.800000000000011,65130.1,3.2445520581113803
4788,L51967,L,303.7,312.6,1396,44.1,136,0,No Failure,8.900000000000034,61563.6,3.0839002267573696
4789,H34202,H,303.7,312.6,1514,35.5,138,0,No Failure,8.900000000000034,53747.0,3.887323943661972
4790,L51969,L,303.8,312.8,1646,35.8,143,0,No Failure,9.0,58926.799999999996,3.9944134078212294
4791,L51970,L,303.8,312.8,1443,40.7,145,0,No Failure,9.0,58730.100000000006,3.5626535626535625
4792,M19651,M,303.7,312.7,1469,48.5,147,0,No Failure,9.0,71246.5,3.0309278350515463
4793,H34206,H,303.7,312.7,1564,40.2,150,0,No Failure,9.0,62872.8,3.731343283582089
4794,H34207,H,303.6,312.6,1498,40.2,155,0,No Failure,9.0,60219.600000000006,3.8557213930348255
4795,L51974,L,303.6,312.6,1699,27.9,160,0,No Failure,9.0,47402.1,5.734767025089606
4796,L51975,L,303.6,312.5,1431,49.0,162,0,No Failure,8.899999999999977,70119.0,3.306122448979592
4797,L51976,L,303.5,312.4,1390,47.3,164,0,No Failure,8.899999999999977,65747.0,3.46723044397463
4798,L51977,L,303.5,312.5,1380,46.1,166,0,No Failure,9.0,63618.0,3.6008676789587852
4799,L51978,L,303.5,312.5,1457,46.4,168,0,No Failure,9.0,67604.8,3.6206896551724137
4800,L51979,L,303.5,312.5,1418,42.2,170,0,No Failure,9.0,59839.600000000006,4.028436018957346
4801,M19660,M,303.5,312.5,1353,51.0,172,0,No Failure,9.0,69003.0,3.372549019607843
4802,L51981,L,303.5,312.4,1574,32.7,175,0,No Failure,8.899999999999977,51469.8,5.3516819571865435
4803,M19662,M,303.5,312.4,1318,54.2,177,0,No Failure,8.899999999999977,71435.6,3.265682656826568
4804,L51983,L,303.6,312.5,1710,31.4,180,0,No Failure,8.899999999999977,53694.0,5.7324840764331215
4805,L51984,L,303.7,312.6,1621,38.8,182,0,No Failure,8.900000000000034,62894.799999999996,4.690721649484536
4806,L51985,L,303.6,312.6,1606,33.6,184,0,No Failure,9.0,53961.600000000006,5.476190476190476
4807,H34220,H,303.6,312.5,1375,54.0,186,0,No Failure,8.899999999999977,74250.0,3.4444444444444446
4808,L51987,L,303.5,312.4,1503,36.5,191,0,No Failure,8.899999999999977,54859.5,5.232876712328767
4809,L51988,L,303.5,312.3,1404,48.6,193,0,No Failure,8.800000000000011,68234.40000000001,3.97119341563786
4810,L51989,L,303.4,312.2,1656,32.7,195,0,No Failure,8.800000000000011,54151.200000000004,5.963302752293577
4811,M19670,M,303.4,312.1,1499,39.4,197,0,No Failure,8.700000000000045,59060.6,5.0
4812,M19671,M,303.4,312.0,1748,28.4,200,0,No Failure,8.600000000000023,49643.2,7.042253521126761
4813,L51992,L,303.4,311.9,1531,37.9,203,0,No Failure,8.5,58024.9,5.356200527704486
4814,M19673,M,303.3,311.8,1536,40.6,205,0,No Failure,8.5,62361.600000000006,5.0492610837438425
4815,L51994,L,303.4,311.8,1401,53.0,208,1,Overstrain Failure,8.400000000000034,74253.0,3.9245283018867925
4816,H34229,H,303.4,311.9,1534,33.2,210,0,No Failure,8.5,50928.8,6.325301204819277
4817,L51996,L,303.4,312.0,1521,35.9,215,1,Tool Wear Failure,8.600000000000023,54603.9,5.988857938718663
4818,L51997,L,303.5,312.1,1674,30.8,0,0,No Failure,8.600000000000023,51559.200000000004,0.0
4819,M19678,M,303.6,312.1,1967,20.9,2,0,No Failure,8.5,41110.299999999996,0.09569377990430622
4820,L51999,L,303.6,312.2,1696,30.7,5,0,No Failure,8.599999999999966,52067.2,0.16286644951140067
4821,M19680,M,303.6,312.1,1627,32.5,7,0,No Failure,8.5,52877.5,0.2153846153846154
4822,L52001,L,303.5,311.9,1405,45.6,10,0,No Failure,8.399999999999977,64068.0,0.21929824561403508
4823,L52002,L,303.5,311.9,1565,38.9,12,0,No Failure,8.399999999999977,60878.5,0.30848329048843187
4824,L52003,L,303.5,311.9,1493,38.7,14,0,No Failure,8.399999999999977,57779.100000000006,0.3617571059431524
4825,L52004,L,303.4,311.8,1499,45.0,16,0,No Failure,8.400000000000034,67455.0,0.35555555555555557
4826,L52005,L,303.3,311.8,1692,30.6,18,0,No Failure,8.5,51775.200000000004,0.5882352941176471
4827,L52006,L,303.4,311.8,2268,15.8,20,0,No Failure,8.400000000000034,35834.4,1.2658227848101264
4828,L52007,L,303.4,311.8,1438,58.9,22,0,No Failure,8.400000000000034,84698.2,0.3735144312393888
4829,L52008,L,303.5,311.9,1515,39.2,24,0,No Failure,8.399999999999977,59388.00000000001,0.6122448979591836
4830,L52009,L,303.4,311.9,1491,38.2,26,0,No Failure,8.5,56956.200000000004,0.6806282722513088
4831,L52010,L,303.5,312.0,1756,29.7,28,0,No Failure,8.5,52153.2,0.9427609427609428
4832,L52011,L,303.5,312.0,1366,54.5,30,1,Heat Dissipation Failure,8.5,74447.0,0.5504587155963303
4833,L52012,L,303.5,312.0,1436,45.1,32,0,No Failure,8.5,64763.6,0.7095343680709534
4834,L52013,L,303.4,311.9,1377,41.6,34,1,Heat Dissipation Failure,8.5,57283.200000000004,0.8173076923076923
4835,M19694,M,303.4,311.9,1510,42.2,36,0,No Failure,8.5,63722.00000000001,0.8530805687203791
4836,M19695,M,303.4,311.9,1419,50.9,39,0,No Failure,8.5,72227.09999999999,0.7662082514734774
4837,L52016,L,303.3,311.8,1315,62.0,42,1,Heat Dissipation Failure,8.5,81530.0,0.6774193548387096
4838,H34251,H,303.3,311.8,1806,27.7,44,0,No Failure,8.5,50026.2,1.588447653429603
4839,H34252,H,303.3,311.8,1649,29.4,49,0,No Failure,8.5,48480.6,1.6666666666666667
4840,H34253,H,303.4,311.9,1402,50.0,54,0,No Failure,8.5,70100.0,1.08
4841,L52020,L,303.4,311.9,1298,63.9,59,1,Heat Dissipation Failure,8.5,82942.2,0.9233176838810642
